word,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree,cosine_distance_camembert,cosine_similarity_camembert,cosine_distance_dalembert,cosine_similarity_dalembert
serrer,1740-1750,1789-1802,0.753481,0.246519,249,422,,,,,
experience,1760-1770,1789-1802,0.753463,0.246537,178,102,,,,,
memoire,1700-1710,1789-1802,0.753361,0.246639,615,319,,,,,
usi,1750-1760,1770-1780,0.753291,0.246709,90,165,,,,,
perir,1760-1770,1789-1802,0.753157,0.246843,94,82,,,,,
xxix,1730-1740,1780-1789,0.753013,0.246987,424,797,,0.022262,0.977738,,
nevers,1700-1710,1780-1789,0.752931,0.247069,168,1039,,,,,
aue,1710-1720,1730-1740,0.752915,0.247085,77,91,,0.012407,0.987593,,
hor,1710-1720,1740-1750,0.75291,0.24709,133,448,,0.013845,0.986155,,
confit,1730-1740,1789-1802,0.752752,0.247248,212,445,,0.007058,0.992942,,
triture,1700-1710,1730-1740,0.752744,0.247256,61,83,,0.01269,0.98731,,
enfuite,1710-1720,1730-1740,0.752725,0.247275,63,1103,,0.018771,0.981229,,
qu'e,1710-1720,1720-1730,0.752655,0.247345,89,99,,,,,
duire,1710-1720,1750-1760,0.752633,0.247367,96,365,,0.010669,0.989331,,
edi,1740-1750,1750-1760,0.752632,0.247368,282,94,,0.015075,0.984925,,
l'offre,1720-1730,1780-1789,0.752488,0.247512,59,390,,,,,
signa,1780-1789,1789-1802,0.752455,0.247545,195,416,,0.044592,0.955408,,
sta,1710-1720,1760-1770,0.75233,0.24767,138,141,,0.010366,0.989634,,
glo,1770-1780,1780-1789,0.752307,0.247693,208,239,,,,,
jou,1710-1720,1740-1750,0.752181,0.247819,68,175,,0.006717,0.993283,,
parois,1710-1720,1770-1780,0.751966,0.248034,151,1193,,0.039546,0.960454,,
pae,1710-1720,1730-1740,0.751802,0.248198,115,62,,0.009582,0.990418,,
réponde,1710-1720,1760-1770,0.751683,0.248317,69,240,,0.025225,0.974775,,
liberte,1700-1710,1789-1802,0.75163,0.24837,88,282,,0.036855,0.963145,,
toire,1700-1710,1789-1802,0.751588,0.248412,114,1238,,0.015892,0.984108,,
rec,1730-1740,1760-1770,0.751551,0.248449,356,380,,0.017619,0.982381,,
potion,1710-1720,1789-1802,0.751324,0.248676,115,368,,0.014349,0.985651,,
sto,1700-1710,1730-1740,0.751239,0.248761,709,164,,,,,
set,1760-1770,1780-1789,0.751105,0.248895,218,216,,,,,
troit,1700-1710,1730-1740,0.751066,0.248934,84,96,,0.01742,0.98258,,
onne,1740-1750,1750-1760,0.750987,0.249013,169,181,,0.011407,0.988593,,
l'unité,1750-1760,1789-1802,0.750884,0.249116,259,1306,,,,,
rein,1700-1710,1789-1802,0.750851,0.249149,141,335,,0.018325,0.981675,,
apprentifs,1770-1780,1789-1802,0.750826,0.249174,91,54,,,,,
partes,1730-1740,1740-1750,0.750684,0.249316,495,1011,,0.030221,0.969779,,
négocier,1750-1760,1760-1770,0.750585,0.249415,374,254,,0.007835,0.992165,,
niere,1720-1730,1760-1770,0.75048,0.24952,257,538,,,,,
gers,1710-1720,1740-1750,0.750429,0.249571,223,242,,0.009985,0.990015,,
abandonnez,1720-1730,1789-1802,0.750429,0.249571,101,112,,0.049875,0.950125,,
jusqu'en,1710-1720,1730-1740,0.750397,0.249603,259,360,,,,,
renaître,1700-1710,1720-1730,0.750196,0.249804,50,76,,0.011802,0.988198,,
arrière,1720-1730,1740-1750,0.750149,0.249851,50,91,,0.024885,0.975115,,
supprimer,1700-1710,1789-1802,0.750148,0.249852,66,1304,,0.020362,0.979638,,
nelle,1700-1710,1780-1789,0.750145,0.249855,75,313,,0.012553,0.987447,,
vols,1720-1730,1780-1789,0.750047,0.249953,178,524,,0.03068,0.96932,,
cave,1750-1760,1760-1770,0.75003,0.24997,233,857,,,,,
d'albe,1760-1770,1789-1802,0.749974,0.250026,100,175,,,,,
clairs,1710-1720,1720-1730,0.74993,0.25007,148,140,,,,,
hollandais,1730-1740,1740-1750,0.749868,0.250132,103,107,,0.017398,0.982602,,
gale,1730-1740,1770-1780,0.749614,0.250386,75,492,,0.034649,0.965351,,
perit,1720-1730,1780-1789,0.749587,0.250413,135,133,,,,,
blic,1710-1720,1789-1802,0.749581,0.250419,105,385,,0.010264,0.989736,,
dixieme,1720-1730,1730-1740,0.749407,0.250593,74,129,,0.033734,0.966266,,
régulier,1710-1720,1789-1802,0.749329,0.250671,89,715,,0.021106,0.978894,,
cavalier,1740-1750,1750-1760,0.749211,0.250789,536,799,,,,,
expresse,1770-1780,1780-1789,0.749205,0.250795,534,539,,,,,
pratiquer,1750-1760,1789-1802,0.749117,0.250883,566,549,,0.010451,0.989549,,
d'especes,1720-1730,1760-1770,0.749034,0.250966,124,497,,,,,
ustion,1700-1710,1730-1740,0.749024,0.250976,95,74,,0.029091,0.970909,,
dépouillé,1780-1789,1789-1802,0.748728,0.251272,820,724,,0.007422,0.992578,,
iant,1710-1720,1720-1730,0.748679,0.251321,63,76,,0.010858,0.989142,,
noce,1780-1789,1789-1802,0.748554,0.251446,246,313,,0.015575,0.984425,,
luimême,1700-1710,1740-1750,0.748281,0.251719,54,126,,0.019198,0.980802,,
trompa,1730-1740,1740-1750,0.748278,0.251722,109,86,,,,,
correspondance,1700-1710,1789-1802,0.748256,0.251744,143,2136,,0.042878,0.957122,,
l'âme,1710-1720,1750-1760,0.74816,0.25184,186,360,,,,,
lisez,1700-1710,1750-1760,0.748154,0.251846,119,546,,,,,
satire,1700-1710,1720-1730,0.74796,0.25204,95,104,,0.017997,0.982003,,
fonte,1730-1740,1740-1750,0.747813,0.252187,1369,346,,0.05701,0.94299,,
line,1730-1740,1780-1789,0.747678,0.252322,92,578,,0.012666,0.987334,,
forger,1710-1720,1720-1730,0.747628,0.252372,54,120,,0.016547,0.983453,,
tonne,1720-1730,1740-1750,0.747418,0.252582,204,123,,0.032347,0.967653,,
bran,1710-1720,1740-1750,0.747319,0.252681,68,95,,0.015318,0.984682,,
discuter,1710-1720,1720-1730,0.747159,0.252841,61,52,,0.015722,0.984278,,
présentation,1710-1720,1720-1730,0.747108,0.252892,81,71,,0.019084,0.980916,,
marins,1780-1789,1789-1802,0.747022,0.252978,910,715,,0.017221,0.982779,,
pafe,1700-1710,1750-1760,0.746903,0.253097,78,145,,0.013569,0.986431,,
poitou,1730-1740,1789-1802,0.746851,0.253149,1469,439,,0.04773,0.95227,,
florin,1730-1740,1760-1770,0.746789,0.253211,63,1350,,,,,
ibit,1720-1730,1730-1740,0.746772,0.253228,74,81,,,,,
rout,1710-1720,1740-1750,0.746693,0.253307,159,857,,0.012715,0.987285,,
ité,1720-1730,1740-1750,0.746613,0.253387,137,181,,0.014243,0.985757,,
quadruple,1700-1710,1710-1720,0.746567,0.253433,63,128,,0.123368,0.876632,,
peri,1710-1720,1789-1802,0.746531,0.253469,135,158,,0.013467,0.986533,,
xli,1730-1740,1760-1770,0.746515,0.253485,205,261,,0.0179,0.9821,,
matire,1700-1710,1730-1740,0.74645,0.25355,101,86,,,,,
assigner,1720-1730,1789-1802,0.746299,0.253701,54,318,,,,,
paser,1700-1710,1770-1780,0.746247,0.253753,71,391,,0.017205,0.982795,,
concession,1740-1750,1789-1802,0.746235,0.253765,346,552,,0.015192,0.984808,,
refont,1700-1710,1789-1802,0.746222,0.253778,162,90,,,,,
quine,1720-1730,1770-1780,0.746176,0.253824,57,157,,,,,
d'ici,1750-1760,1770-1780,0.746039,0.253961,477,1013,,,,,
ost,1720-1730,1780-1789,0.745969,0.254031,80,380,,,,,
toise,1740-1750,1780-1789,0.745962,0.254038,1145,1137,,0.077298,0.922702,,
lez,1700-1710,1750-1760,0.745915,0.254085,280,273,,0.023951,0.976049,,
baltique,1730-1740,1740-1750,0.745801,0.254199,69,109,,0.038978,0.961022,,
remar,1710-1720,1780-1789,0.745723,0.254277,324,475,,0.01784,0.98216,,
changez,1720-1730,1780-1789,0.745697,0.254303,107,242,,0.037429,0.962571,,
serviroit,1700-1710,1720-1730,0.745655,0.254345,127,114,,0.037284,0.962716,,
ees,1730-1740,1760-1770,0.745648,0.254352,128,202,,0.01388,0.98612,,
fignes,1720-1730,1789-1802,0.745574,0.254426,222,530,,0.018264,0.981736,,
d'aimer,1720-1730,1780-1789,0.74557,0.25443,197,868,,,,,
préjudiciable,1730-1740,1740-1750,0.745548,0.254452,214,220,,0.016727,0.983273,,
retablir,1710-1720,1740-1750,0.745509,0.254491,64,69,,,,,
mangé,1700-1710,1789-1802,0.745465,0.254535,224,399,,,,,
l'aide,1700-1710,1789-1802,0.745322,0.254678,123,1567,,,,,
courtiers,1710-1720,1780-1789,0.745123,0.254877,1024,561,,0.036308,0.963692,,
produisoit,1700-1710,1720-1730,0.745092,0.254908,50,56,,0.01995,0.98005,,
apportez,1720-1730,1760-1770,0.745023,0.254977,101,62,,0.039712,0.960288,,
correction,1710-1720,1789-1802,0.744762,0.255238,190,416,,,,,
comprises,1720-1730,1780-1789,0.744665,0.255335,147,608,,0.024457,0.975543,,
desordres,1760-1770,1789-1802,0.744661,0.255339,145,65,,,,,
recolte,1730-1740,1760-1770,0.744563,0.255437,115,183,,,,,
commercy,1710-1720,1750-1760,0.744184,0.255816,77,155,,0.010055,0.989945,,
auili,1720-1730,1730-1740,0.744157,0.255843,214,180,,0.010618,0.989382,,
gro,1730-1740,1740-1750,0.744102,0.255898,100,141,,0.012397,0.987603,,
patris,1740-1750,1789-1802,0.74406,0.25594,211,409,,0.018775,0.981225,,
appellant,1710-1720,1780-1789,0.744058,0.255942,264,308,,0.037137,0.962863,,
soli,1700-1710,1789-1802,0.744047,0.255953,104,328,,0.014083,0.985917,,
recommence,1700-1710,1750-1760,0.744033,0.255967,62,165,,0.008486,0.991514,,
vellent,1700-1710,1789-1802,0.743853,0.256147,72,147,,0.026321,0.973679,,
extraordinairement,1740-1750,1789-1802,0.743698,0.256302,158,179,,0.024391,0.975609,,
attira,1740-1750,1780-1789,0.74365,0.25635,213,406,,,,,
d'admiration,1710-1720,1780-1789,0.743514,0.256486,105,619,,,,,
ecrire,1760-1770,1780-1789,0.743472,0.256528,71,152,,0.021563,0.978437,,
mile,1700-1710,1730-1740,0.743409,0.256591,185,225,,0.018031,0.981969,,
écritures,1700-1710,1760-1770,0.743407,0.256593,119,484,,0.019916,0.980084,,
devine,1700-1710,1720-1730,0.743376,0.256624,94,125,,0.006761,0.993239,,
l'acceptation,1780-1789,1789-1802,0.743363,0.256637,131,404,,,,,
ressentir,1710-1720,1740-1750,0.743338,0.256662,60,200,,0.025374,0.974626,,
posez,1700-1710,1780-1789,0.743305,0.256695,226,113,,,,,
dront,1740-1750,1780-1789,0.743284,0.256716,183,334,,0.011242,0.988758,,
domi,1700-1710,1780-1789,0.743235,0.256765,152,275,,0.030082,0.969918,,
jui,1710-1720,1760-1770,0.743229,0.256771,124,295,,0.01152,0.98848,,
conduites,1710-1720,1720-1730,0.743152,0.256848,144,83,,0.023908,0.976092,,
usances,1710-1720,1789-1802,0.743119,0.256881,73,496,,,,,
tée,1710-1720,1740-1750,0.743103,0.256897,112,286,,0.013764,0.986236,,
gile,1720-1730,1760-1770,0.743099,0.256901,136,97,,,,,
s'éleva,1720-1730,1730-1740,0.743071,0.256929,119,246,,,,,
l'élévation,1720-1730,1740-1750,0.743009,0.256991,57,139,,,,,
d'imprimer,1740-1750,1789-1802,0.742975,0.257025,132,245,,,,,
l'intérieur,1700-1710,1789-1802,0.74296,0.25704,65,4137,,,,,
propo,1710-1720,1789-1802,0.74295,0.25705,69,458,,0.02275,0.97725,,
parie,1720-1730,1740-1750,0.742927,0.257073,102,204,,0.014952,0.985048,,
mane,1710-1720,1760-1770,0.742907,0.257093,108,77,,,,,
l'ar,1710-1720,1780-1789,0.742878,0.257122,264,1682,,,,,
vot,1710-1720,1770-1780,0.742765,0.257235,53,196,,0.022776,0.977224,,
cultivée,1700-1710,1710-1720,0.742714,0.257286,62,66,,0.034145,0.965855,,
cic,1770-1780,1789-1802,0.74267,0.25733,815,450,,0.025653,0.974347,,
quc,1730-1740,1750-1760,0.742494,0.257506,89,84,,,,,
iens,1710-1720,1730-1740,0.742466,0.257534,69,138,,0.012648,0.987352,,
scn,1710-1720,1760-1770,0.7423,0.2577,62,129,,0.010318,0.989682,,
pens,1700-1710,1770-1780,0.742274,0.257726,90,211,,0.012105,0.987895,,
rebut,1710-1720,1730-1740,0.742157,0.257843,51,70,,0.014702,0.985298,,
tenta,1710-1720,1720-1730,0.742082,0.257918,65,83,,0.008352,0.991648,,
annuelle,1740-1750,1789-1802,0.742063,0.257937,225,1768,,0.019637,0.980363,,
tale,1710-1720,1780-1789,0.74189,0.25811,73,453,,0.014747,0.985253,,
gallus,1710-1720,1760-1770,0.741855,0.258145,57,115,,0.012409,0.987591,,
celi,1710-1720,1789-1802,0.741819,0.258181,65,227,,0.014599,0.985401,,
suffisantes,1700-1710,1730-1740,0.741765,0.258235,55,122,,0.032784,0.967216,,
parisis,1730-1740,1760-1770,0.741645,0.258355,1153,898,,,,,
d'o,1730-1740,1760-1770,0.741524,0.258476,336,633,,,,,
mordre,1740-1750,1789-1802,0.741397,0.258603,92,155,,0.016771,0.983229,,
joignant,1720-1730,1789-1802,0.741206,0.258794,308,534,,0.046457,0.953543,,
éclatantes,1720-1730,1770-1780,0.741202,0.258798,66,223,,,,,
s'entend,1720-1730,1750-1760,0.741137,0.258863,86,145,,,,,
septime,1770-1780,1789-1802,0.741135,0.258865,59,61,,,,,
diamant,1770-1780,1789-1802,0.741095,0.258905,604,587,,0.023255,0.976745,,
most,1710-1720,1789-1802,0.741037,0.258963,146,446,,,,,
louange,1700-1710,1760-1770,0.740909,0.259091,153,294,,0.011489,0.988511,,
daus,1730-1740,1770-1780,0.740872,0.259128,50,270,,0.012725,0.987275,,
étroites,1730-1740,1740-1750,0.740795,0.259205,194,319,,0.024256,0.975744,,
ala,1710-1720,1720-1730,0.74077,0.25923,105,207,,0.009086,0.990914,,
cachée,1720-1730,1740-1750,0.740593,0.259407,105,255,,0.007307,0.992693,,
truffe,1710-1720,1789-1802,0.740538,0.259462,142,348,,0.041261,0.958739,,
beaumont,1710-1720,1760-1770,0.740323,0.259677,55,660,,0.020359,0.979641,,
prononciation,1700-1710,1720-1730,0.740156,0.259844,146,64,,,,,
précipiter,1700-1710,1770-1780,0.740155,0.259845,70,785,,0.021702,0.978298,,
xxx,1730-1740,1760-1770,0.740124,0.259876,659,598,,0.010036,0.989964,,
saine,1700-1710,1789-1802,0.740022,0.259978,54,654,,0.080439,0.919561,,
l'emploi,1700-1710,1789-1802,0.740013,0.259987,126,2255,,,,,
interêt,1760-1770,1780-1789,0.739989,0.260011,200,162,,,,,
d'avance,1700-1710,1780-1789,0.739859,0.260141,110,2109,,,,,
holland,1740-1750,1760-1770,0.739855,0.260145,947,171,,,,,
disse,1730-1740,1789-1802,0.739698,0.260302,113,71,,,,,
aun,1730-1740,1760-1770,0.739633,0.260367,70,555,,0.017518,0.982482,,
condom,1730-1740,1789-1802,0.739499,0.260501,127,630,,0.016223,0.983777,,
d'heure,1740-1750,1789-1802,0.739478,0.260522,367,864,,,,,
cara,1710-1720,1780-1789,0.739442,0.260558,117,1017,,0.018631,0.981369,,
violette,1710-1720,1720-1730,0.739405,0.260595,150,116,,0.01058,0.98942,,
ome,1730-1740,1740-1750,0.739239,0.260761,119,135,,0.010657,0.989343,,
détourné,1700-1710,1720-1730,0.739153,0.260847,70,68,,0.00975,0.99025,,
utique,1700-1710,1789-1802,0.739084,0.260916,105,176,,0.017013,0.982987,,
czar,1710-1720,1760-1770,0.739058,0.260942,455,263,,0.056616,0.943384,,
augmentée,1720-1730,1750-1760,0.738981,0.261019,212,367,,0.011694,0.988306,,
guy,1700-1710,1750-1760,0.738977,0.261023,126,174,,,,,
l'éloignement,1700-1710,1740-1750,0.738864,0.261136,88,342,,,,,
loyers,1760-1770,1789-1802,0.738792,0.261208,452,571,,0.021036,0.978964,,
l'équipage,1710-1720,1730-1740,0.738789,0.261211,80,159,,,,,
vio,1710-1720,1780-1789,0.738775,0.261225,109,647,,0.012206,0.987794,,
baptême,1730-1740,1740-1750,0.738767,0.261233,189,224,,,,,
caille,1740-1750,1789-1802,0.738753,0.261247,72,469,,0.025133,0.974867,,
capitation,1700-1710,1789-1802,0.738557,0.261443,77,1216,,0.019366,0.980634,,
comedie,1710-1720,1780-1789,0.738489,0.261511,506,142,,,,,
s'e,1710-1720,1789-1802,0.738475,0.261525,108,420,,,,,
bornée,1730-1740,1760-1770,0.738377,0.261623,208,636,,0.016941,0.983059,,
qu'alors,1710-1720,1740-1750,0.738257,0.261743,257,350,,,,,
off,1700-1710,1710-1720,0.738139,0.261861,485,135,,,,,
leve,1730-1740,1780-1789,0.73808,0.26192,535,1165,,,,,
médiocrement,1700-1710,1730-1740,0.738059,0.261941,128,74,,,,,
dépen,1720-1730,1770-1780,0.73801,0.26199,84,337,,0.012232,0.987768,,
muette,1700-1710,1710-1720,0.737977,0.262023,56,68,,0.017828,0.982172,,
ters,1700-1710,1710-1720,0.737897,0.262103,140,84,,0.01507,0.98493,,
entiére,1720-1730,1789-1802,0.737848,0.262152,238,54,,0.033461,0.966539,,
att,1710-1720,1760-1770,0.737824,0.262176,70,127,,,,,
souf,1720-1730,1730-1740,0.737814,0.262186,81,149,,0.006763,0.993237,,
préferer,1740-1750,1789-1802,0.737686,0.262314,176,89,,,,,
attraper,1710-1720,1760-1770,0.737639,0.262361,121,117,,,,,
purifier,1720-1730,1760-1770,0.737549,0.262451,84,291,,0.011814,0.988186,,
plaignit,1700-1710,1720-1730,0.737454,0.262546,80,102,,0.028058,0.971942,,
résulte,1710-1720,1760-1770,0.737403,0.262597,105,3002,,0.0201,0.9799,,
d'honneur,1720-1730,1730-1740,0.737392,0.262608,931,1332,,,,,
synode,1710-1720,1789-1802,0.73737,0.26263,134,133,,,,,
rame,1720-1730,1780-1789,0.737329,0.262671,200,516,,0.019781,0.980219,,
lettrés,1710-1720,1770-1780,0.737269,0.262731,180,621,,0.050237,0.949763,,
cllc,1750-1760,1760-1770,0.737258,0.262742,54,97,,0.006946,0.993054,,
confidence,1770-1780,1780-1789,0.737253,0.262747,142,127,,,,,
taut,1730-1740,1760-1770,0.73724,0.26276,69,167,,,,,
profane,1720-1730,1789-1802,0.737098,0.262902,286,361,,0.061801,0.938199,,
xlix,1710-1720,1740-1750,0.736988,0.263012,57,131,,0.011873,0.988127,,
poussions,1710-1720,1730-1740,0.736985,0.263015,68,122,,0.007862,0.992138,,
passeroit,1710-1720,1750-1760,0.736893,0.263107,60,136,,0.02475,0.97525,,
s'attacha,1710-1720,1720-1730,0.736861,0.263139,51,78,,,,,
cambray,1700-1710,1760-1770,0.736858,0.263142,187,119,,,,,
compofé,1710-1720,1720-1730,0.73683,0.26317,60,89,,0.018465,0.981535,,
poin,1700-1710,1740-1750,0.736747,0.263253,116,320,,0.017295,0.982705,,
solliciter,1730-1740,1780-1789,0.73663,0.26337,86,600,,0.014933,0.985067,,
dirois,1760-1770,1789-1802,0.736485,0.263515,327,379,,0.014417,0.985583,,
qfm,1710-1720,1789-1802,0.736479,0.263521,78,1681,,,,,
d'entrée,1710-1720,1730-1740,0.736416,0.263584,266,2173,,,,,
boiteux,1700-1710,1720-1730,0.736401,0.263599,181,97,,,,,
dominique,1760-1770,1770-1780,0.736207,0.263793,318,729,,0.012835,0.987165,,
compta,1700-1710,1789-1802,0.736202,0.263798,57,202,,0.023419,0.976581,,
bénédiction,1720-1730,1760-1770,0.736094,0.263906,73,159,,,,,
isa,1710-1720,1740-1750,0.735995,0.264005,61,99,,0.009791,0.990209,,
etrangeres,1730-1740,1789-1802,0.735976,0.264024,591,91,,,,,
semblablement,1740-1750,1770-1780,0.73589,0.26411,230,136,,,,,
valence,1780-1789,1789-1802,0.735652,0.264348,1954,524,,,,,
varron,1700-1710,1760-1770,0.735647,0.264353,215,221,,,,,
grenade,1710-1720,1750-1760,0.735641,0.264359,109,295,,0.015909,0.984091,,
mittere,1750-1760,1789-1802,0.735599,0.264401,87,79,,0.012975,0.987025,,
defense,1710-1720,1789-1802,0.735345,0.264655,125,207,,0.039014,0.960986,,
gres,1700-1710,1770-1780,0.735183,0.264817,78,241,,0.014119,0.985881,,
mre,1770-1780,1789-1802,0.73512,0.26488,251,221,,0.015367,0.984633,,
vera,1710-1720,1740-1750,0.735051,0.264949,194,457,,0.010862,0.989138,,
nettes,1700-1710,1789-1802,0.735025,0.264975,57,136,,0.026912,0.973088,,
aurre,1710-1720,1720-1730,0.734807,0.265193,63,108,,0.017659,0.982341,,
outré,1770-1780,1789-1802,0.734739,0.265261,476,292,,,,,
commit,1700-1710,1720-1730,0.734428,0.265572,120,150,,0.018563,0.981437,,
siéme,1700-1710,1770-1780,0.734339,0.265661,88,81,,,,,
arbitres,1730-1740,1750-1760,0.734306,0.265694,139,174,,0.012673,0.987327,,
maitresse,1700-1710,1760-1770,0.734228,0.265772,77,325,,0.010305,0.989695,,
décidé,1700-1710,1780-1789,0.734192,0.265808,77,2120,,0.022889,0.977111,,
promettent,1700-1710,1789-1802,0.73418,0.26582,75,298,,0.018616,0.981384,,
ouvrant,1710-1720,1730-1740,0.734109,0.265891,75,135,,0.018021,0.981979,,
fermez,1720-1730,1770-1780,0.73407,0.26593,104,124,,0.040024,0.959976,,
trompette,1700-1710,1750-1760,0.733969,0.266031,129,220,,,,,
scul,1700-1710,1710-1720,0.733953,0.266047,87,85,,0.011972,0.988028,,
demandeurs,1710-1720,1789-1802,0.733838,0.266162,775,119,,,,,
boutique,1700-1710,1720-1730,0.733772,0.266228,488,184,,,,,
qae,1740-1750,1760-1770,0.733636,0.266364,211,148,,0.014786,0.985214,,
aque,1720-1730,1780-1789,0.733629,0.266371,71,120,,0.019899,0.980101,,
évenemens,1740-1750,1750-1760,0.733626,0.266374,346,183,,,,,
gnes,1720-1730,1780-1789,0.733564,0.266436,112,415,,0.014474,0.985526,,
abon,1770-1780,1780-1789,0.733551,0.266449,337,381,,0.007268,0.992732,,
priez,1710-1720,1740-1750,0.73351,0.26649,154,86,,,,,
curieuses,1740-1750,1780-1789,0.733492,0.266508,193,309,,,,,
ern,1730-1740,1760-1770,0.733487,0.266513,64,188,,0.010211,0.989789,,
aure,1720-1730,1730-1740,0.733376,0.266624,80,82,,0.021248,0.978752,,
refuge,1700-1710,1710-1720,0.733201,0.266799,53,97,,0.015542,0.984458,,
saci,1720-1730,1740-1750,0.733175,0.266825,68,90,,0.016184,0.983816,,
jointes,1740-1750,1789-1802,0.733036,0.266964,482,526,,,,,
spectateur,1710-1720,1720-1730,0.732964,0.267036,93,174,,0.0262,0.9738,,
mesuré,1700-1710,1770-1780,0.732939,0.267061,63,229,,0.028845,0.971155,,
procede,1730-1740,1770-1780,0.732891,0.267109,101,339,,,,,
procedent,1740-1750,1760-1770,0.73277,0.26723,129,73,,,,,
l'employer,1710-1720,1720-1730,0.73274,0.26726,113,72,,,,,
servius,1700-1710,1789-1802,0.732688,0.267312,150,103,,,,,
inspiré,1710-1720,1740-1750,0.73266,0.26734,84,176,,0.012809,0.987191,,
ingrate,1760-1770,1789-1802,0.732405,0.267595,242,330,,0.017414,0.982586,,
puiffance,1700-1710,1789-1802,0.732316,0.267684,61,156,,0.029206,0.970794,,
pls,1700-1710,1730-1740,0.732311,0.267689,183,74,,0.0137,0.9863,,
secrettement,1700-1710,1789-1802,0.732245,0.267755,53,98,,0.016863,0.983137,,
portique,1710-1720,1740-1750,0.73211,0.26789,58,110,,0.01464,0.98536,,
dissolution,1700-1710,1730-1740,0.732011,0.267989,50,324,,0.028894,0.971106,,
cile,1710-1720,1760-1770,0.731993,0.268007,133,359,,0.011779,0.988221,,
connoissancen,1700-1710,1710-1720,0.731954,0.268046,80,115,,0.024361,0.975639,,
opposans,1720-1730,1789-1802,0.731953,0.268047,66,131,,,,,
noblement,1700-1710,1789-1802,0.731927,0.268073,63,233,,0.030063,0.969937,,
louvois,1780-1789,1789-1802,0.731911,0.268089,139,194,,,,,
favorite,1740-1750,1760-1770,0.731896,0.268104,384,460,,0.030253,0.969747,,
vénérable,1720-1730,1750-1760,0.73175,0.26825,80,359,,0.03628,0.96372,,
pretend,1740-1750,1789-1802,0.731701,0.268299,128,80,,,,,
jamais,1710-1720,1740-1750,0.731498,0.268502,12428,21405,,,,,
archives,1710-1720,1740-1750,0.731445,0.268555,133,348,,0.02554,0.97446,,
sie,1720-1730,1789-1802,0.73144,0.26856,94,420,,0.011969,0.988031,,
quent,1730-1740,1789-1802,0.731394,0.268606,217,377,,0.022041,0.977959,,
